report_id,tpcds_id,instance_id,template_id,query_id,sql
3,14,0,70,70,"create table subquery620541 as SELECT ws_quantity AS quantity, ws_list_price AS list_price FROM web_sales, date_dim WHERE ws_sold_date_sk = d_date_sk AND d_year BETWEEN 1999 AND 1999 + 2"
3,14,0,71,71,"create table subquery285762 as SELECT cs_quantity AS quantity, cs_list_price AS list_price FROM catalog_sales, date_dim WHERE cs_sold_date_sk = d_date_sk AND d_year BETWEEN 1999 AND 1999 + 2"
3,14,0,72,72,"create table subquery511365 as SELECT ss_quantity AS quantity, ss_list_price AS list_price FROM store_sales, date_dim WHERE ss_sold_date_sk = d_date_sk AND d_year BETWEEN 1999 AND 1999 + 2"
3,14,0,73,73,create table subquery651799 as SELECT AVG(quantity * list_price) AS average_sales FROM (select * from subquery511365 UNION ALL select * from subquery285762 UNION ALL select * from subquery620541) AS x
3,14,0,74,74,create table subquery760501 as with cross_items AS (select * from subquery227898) SELECT ss_item_sk FROM cross_items
3,14,0,75,75,create table subquery619654 as with cross_items AS (select * from subquery227898) select * from subquery760501
3,14,0,76,76,create table subquery630069 as with cross_items AS (select * from subquery227898) select * from subquery619654
3,14,0,77,77,create table subquery992098 as with avg_sales AS (select * from subquery651799) SELECT average_sales FROM avg_sales
3,14,0,78,78,create table subquery241440 as with avg_sales AS (select * from subquery651799) select * from subquery992098
3,14,0,79,79,create table subquery253620 as with avg_sales AS (select * from subquery651799) select * from subquery241440
3,14,0,80,80,"create table subquery405514 as with cross_items AS (select * from subquery227898), avg_sales AS (select * from subquery651799) SELECT 'web' AS channel, i_brand_id, i_class_id, i_category_id, SUM(ws_quantity * ws_list_price) AS sales, COUNT(*) AS number_sales FROM web_sales, item, date_dim WHERE ws_item_sk IN (select * from subquery630069) AND ws_item_sk = i_item_sk AND ws_sold_date_sk = d_date_sk AND d_year = 1999 + 2 AND d_moy = 11 GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(ws_quantity * ws_list_price) > (select * from subquery253620)"
3,14,0,81,81,"create table subquery101326 as with cross_items AS (select * from subquery227898), avg_sales AS (select * from subquery651799) SELECT 'catalog' AS channel, i_brand_id, i_class_id, i_category_id, SUM(cs_quantity * cs_list_price) AS sales, COUNT(*) AS number_sales FROM catalog_sales, item, date_dim WHERE cs_item_sk IN (select * from subquery630069) AND cs_item_sk = i_item_sk AND cs_sold_date_sk = d_date_sk AND d_year = 1999 + 2 AND d_moy = 11 GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(cs_quantity * cs_list_price) > (select * from subquery253620)"
3,14,0,82,82,"create table subquery758940 as with cross_items AS (select * from subquery227898), avg_sales AS (select * from subquery651799) SELECT 'store' AS channel, i_brand_id, i_class_id, i_category_id, SUM(ss_quantity * ss_list_price) AS sales, COUNT(*) AS number_sales FROM store_sales, item, date_dim WHERE ss_item_sk IN (select * from subquery630069) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_year = 1999 + 2 AND d_moy = 11 GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(ss_quantity * ss_list_price) > (select * from subquery253620)"
3,14,0,83,83,"create table subquery634271 as with cross_items AS (select * from subquery227898), avg_sales AS (select * from subquery651799) SELECT channel, i_brand_id, i_class_id, i_category_id, SUM(sales), SUM(number_sales) FROM (select * from subquery758940 UNION ALL select * from subquery101326 UNION ALL select * from subquery405514) AS y GROUP BY ROLLUP(channel, i_brand_id, i_class_id, i_category_id) ORDER BY channel, i_brand_id, i_class_id, i_category_id"
3,14,0,84,84,"WITH cross_items AS (select * from subquery227898), avg_sales AS (select * from subquery651799) SELECT * FROM (select * from subquery634271) WHERE rownum <= 100"
3,15,0,85,85,"create table subquery916150 as SELECT iws.i_brand_id, iws.i_class_id, iws.i_category_id FROM web_sales, item AS iws, date_dim AS d3 WHERE ws_item_sk = iws.i_item_sk AND ws_sold_date_sk = d3.d_date_sk AND d3.d_year BETWEEN 1999 AND 1999 + 2"
3,15,0,86,86,"create table subquery126902 as SELECT ics.i_brand_id, ics.i_class_id, ics.i_category_id FROM catalog_sales, item AS ics, date_dim AS d2 WHERE cs_item_sk = ics.i_item_sk AND cs_sold_date_sk = d2.d_date_sk AND d2.d_year BETWEEN 1999 AND 1999 + 2"
3,15,0,87,87,"create table subquery431538 as SELECT iss.i_brand_id AS brand_id, iss.i_class_id AS class_id, iss.i_category_id AS category_id FROM store_sales, item AS iss, date_dim AS d1 WHERE ss_item_sk = iss.i_item_sk AND ss_sold_date_sk = d1.d_date_sk AND d1.d_year BETWEEN 1999 AND 1999 + 2"
3,15,0,88,88,"create table subquery335661 as SELECT i_item_sk AS ss_item_sk FROM item, (select * from subquery431538 INTERSECT select * from subquery126902 INTERSECT select * from subquery916150) AS x WHERE i_brand_id = brand_id AND i_class_id = class_id AND i_category_id = category_id"
3,15,0,89,89,"create table subquery439430 as SELECT ws_quantity AS quantity, ws_list_price AS list_price FROM web_sales, date_dim WHERE ws_sold_date_sk = d_date_sk AND d_year BETWEEN 1999 AND 1999 + 2"
3,15,0,90,90,"create table subquery662226 as SELECT cs_quantity AS quantity, cs_list_price AS list_price FROM catalog_sales, date_dim WHERE cs_sold_date_sk = d_date_sk AND d_year BETWEEN 1999 AND 1999 + 2"
3,15,0,91,91,"create table subquery306869 as SELECT ss_quantity AS quantity, ss_list_price AS list_price FROM store_sales, date_dim WHERE ss_sold_date_sk = d_date_sk AND d_year BETWEEN 1999 AND 1999 + 2"
3,15,0,92,92,create table subquery746034 as SELECT AVG(quantity * list_price) AS average_sales FROM (select * from subquery306869 UNION ALL select * from subquery662226 UNION ALL select * from subquery439430) AS x
3,15,0,93,93,create table subquery998917 as with cross_items AS (select * from subquery335661) SELECT ss_item_sk FROM cross_items
3,15,0,94,94,create table subquery810679 as with cross_items AS (select * from subquery335661) select * from subquery998917
3,15,0,95,95,create table subquery209527 as SELECT d_week_seq FROM date_dim WHERE d_year = 1999 AND d_moy = 12 AND d_dom = 3
3,15,0,96,96,create table subquery428029 as SELECT d_week_seq FROM date_dim WHERE d_year = 1999 + 1 AND d_moy = 12 AND d_dom = 3
3,15,0,97,97,create table subquery920146 as with avg_sales AS (select * from subquery746034) SELECT average_sales FROM avg_sales
3,15,0,98,98,create table subquery858767 as with avg_sales AS (select * from subquery746034) select * from subquery920146
3,15,0,99,99,"create table subquery511963 as with cross_items AS (select * from subquery335661), avg_sales AS (select * from subquery746034) SELECT 'store' AS channel, i_brand_id, i_class_id, i_category_id, SUM(ss_quantity * ss_list_price) AS sales, COUNT(*) AS number_sales FROM store_sales, item, date_dim WHERE ss_item_sk IN (select * from subquery810679) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_week_seq = (select * from subquery209527) GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(ss_quantity * ss_list_price) > (select * from subquery858767)"
3,15,0,100,100,"create table subquery780212 as with cross_items AS (select * from subquery335661), avg_sales AS (select * from subquery746034) SELECT 'store' AS channel, i_brand_id, i_class_id, i_category_id, SUM(ss_quantity * ss_list_price) AS sales, COUNT(*) AS number_sales FROM store_sales, item, date_dim WHERE ss_item_sk IN (select * from subquery810679) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_week_seq = (select * from subquery428029) GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(ss_quantity * ss_list_price) > (select * from subquery858767)"
3,15,0,101,101,"create table subquery528895 as with cross_items AS (select * from subquery335661), avg_sales AS (select * from subquery746034) SELECT this_year.channel AS ty_channel, this_year.i_brand_id AS ty_brand, this_year.i_class_id AS ty_class, this_year.i_category_id AS ty_category, this_year.sales AS ty_sales, this_year.number_sales AS ty_number_sales, last_year.channel AS ly_channel, last_year.i_brand_id AS ly_brand, last_year.i_class_id AS ly_class, last_year.i_category_id AS ly_category, last_year.sales AS ly_sales, last_year.number_sales AS ly_number_sales FROM (select * from subquery780212) AS this_year, (select * from subquery511963) AS last_year WHERE this_year.i_brand_id = last_year.i_brand_id AND this_year.i_class_id = last_year.i_class_id AND this_year.i_category_id = last_year.i_category_id ORDER BY this_year.channel, this_year.i_brand_id, this_year.i_class_id, this_year.i_category_id"
3,15,0,102,102,"WITH cross_items AS (select * from subquery335661), avg_sales AS (select * from subquery746034) SELECT * FROM (select * from subquery528895) WHERE rownum <= 100"
4,16,0,103,103,"create table subquery567225 as SELECT ca_zip, SUM(cs_sales_price) FROM catalog_sales, customer, customer_address, date_dim WHERE cs_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND (SUBSTR(ca_zip, 1, 5) IN ('85460', '88274', '85392', '80348', '86475', '81792') OR ca_state IN ('GA', 'WA') OR cs_sales_price > 500) AND cs_sold_date_sk = d_date_sk AND d_qoy = 2 AND d_year = 2001 GROUP BY ca_zip ORDER BY ca_zip"
4,16,0,104,104,SELECT * FROM (select * from subquery567225) WHERE rownum <= 100
4,17,0,105,105,"create table subquery595316 as SELECT COUNT(DISTINCT cs_order_number) AS ""order count"", SUM(cs_ext_ship_cost) AS ""total shipping cost"", SUM(cs_net_profit) AS ""total net profit"" FROM catalog_sales AS cs1, date_dim, customer_address, call_center WHERE d_date BETWEEN '2002-4-01' AND (CAST('2002-4-01' AS DATE) + 60) AND cs1.cs_ship_date_sk = d_date_sk AND cs1.cs_ship_addr_sk = ca_address_sk AND ca_state = 'PA' AND cs1.cs_call_center_sk = cc_call_center_sk AND cc_county IN ('Williamson County', 'Williamson County', 'Williamson County') AND EXISTS(SELECT * FROM catalog_sales AS cs2 WHERE cs1.cs_order_number = cs2.cs_order_number AND cs1.cs_warehouse_sk <> cs2.cs_warehouse_sk) AND NOT EXISTS(SELECT * FROM catalog_returns AS cr1 WHERE cs1.cs_order_number = cr1.cr_order_number) ORDER BY COUNT(DISTINCT cs_order_number)"
4,17,0,106,106,SELECT * FROM (select * from subquery595316) WHERE rownum <= 100
4,18,0,107,107,"create table subquery116047 as SELECT i_item_id, i_item_desc, s_state, COUNT(ss_quantity) AS store_sales_quantitycount, AVG(ss_quantity) AS store_sales_quantityave, STDDEV_SAMP(ss_quantity) AS store_sales_quantitystdev, STDDEV_SAMP(ss_quantity) / AVG(ss_quantity) AS store_sales_quantitycov, COUNT(sr_return_quantity) AS store_returns_quantitycount, AVG(sr_return_quantity) AS store_returns_quantityave, STDDEV_SAMP(sr_return_quantity) AS store_returns_quantitystdev, STDDEV_SAMP(sr_return_quantity) / AVG(sr_return_quantity) AS store_returns_quantitycov, COUNT(cs_quantity) AS catalog_sales_quantitycount, AVG(cs_quantity) AS catalog_sales_quantityave, STDDEV_SAMP(cs_quantity) AS catalog_sales_quantitystdev, STDDEV_SAMP(cs_quantity) / AVG(cs_quantity) AS catalog_sales_quantitycov FROM store_sales, store_returns, catalog_sales, date_dim AS d1, date_dim AS d2, date_dim AS d3, store, item WHERE d1.d_quarter_name = '2001Q1' AND d1.d_date_sk = ss_sold_date_sk AND i_item_sk = ss_item_sk AND s_store_sk = ss_store_sk AND ss_customer_sk = sr_customer_sk AND ss_item_sk = sr_item_sk AND ss_ticket_number = sr_ticket_number AND sr_returned_date_sk = d2.d_date_sk AND d2.d_quarter_name IN ('2001Q1') AND sr_customer_sk = cs_bill_customer_sk AND sr_item_sk = cs_item_sk AND cs_sold_date_sk = d3.d_date_sk AND d3.d_quarter_name IN ('2001Q3') GROUP BY i_item_id, i_item_desc, s_state ORDER BY i_item_id, i_item_desc, s_state"
4,18,0,108,108,SELECT * FROM (select * from subquery116047) WHERE rownum <= 100
4,19,0,109,109,"create table subquery623737 as SELECT i_item_id, ca_country, ca_state, ca_county, AVG(CAST(cs_quantity AS DECIMAL(12, 2))) AS agg1, AVG(CAST(cs_list_price AS DECIMAL(12, 2))) AS agg2, AVG(CAST(cs_coupon_amt AS DECIMAL(12, 2))) AS agg3, AVG(CAST(cs_sales_price AS DECIMAL(12, 2))) AS agg4, AVG(CAST(cs_net_profit AS DECIMAL(12, 2))) AS agg5, AVG(CAST(c_birth_year AS DECIMAL(12, 2))) AS agg6, AVG(CAST(cd1.cd_dep_count AS DECIMAL(12, 2))) AS agg7 FROM catalog_sales, customer_demographics AS cd1, customer_demographics AS cd2, customer, customer_address, date_dim, item WHERE cs_sold_date_sk = d_date_sk AND cs_item_sk = i_item_sk AND cs_bill_cdemo_sk = cd1.cd_demo_sk AND cs_bill_customer_sk = c_customer_sk AND cd1.cd_gender = 'F' AND cd1.cd_education_status = 'Primary' AND c_current_cdemo_sk = cd2.cd_demo_sk AND c_current_addr_sk = ca_address_sk AND c_birth_month IN (10) AND d_year = 2001 AND ca_state IN ('GA', 'AL') GROUP BY ROLLUP(i_item_id, ca_country, ca_state, ca_county) ORDER BY ca_country, ca_state, ca_county, i_item_id"
4,19,0,110,110,SELECT * FROM (select * from subquery623737) WHERE rownum <= 100
4,20,0,111,111,"create table subquery934021 as SELECT i_brand_id AS brand_id, i_brand AS brand, i_manufact_id, i_manufact, SUM(ss_ext_sales_price) AS ext_price FROM date_dim, store_sales, item, customer, customer_address, store WHERE d_date_sk = ss_sold_date_sk AND ss_item_sk = i_item_sk AND i_manager_id = 14 AND d_moy = 11 AND d_year = 2002 AND ss_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND SUBSTR(ca_zip, 1, 5) <> SUBSTR(s_zip, 1, 5) AND ss_store_sk = s_store_sk GROUP BY i_brand, i_brand_id, i_manufact_id, i_manufact ORDER BY ext_price DESC, i_brand, i_brand_id, i_manufact_id, i_manufact"
4,20,0,112,112,SELECT * FROM (select * from subquery934021) WHERE rownum <= 100
5,21,0,113,113,"create table subquery847973 as SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(cs_ext_sales_price) AS itemrevenue, SUM(cs_ext_sales_price) * 100 / SUM(SUM(cs_ext_sales_price)) OVER(PARTITION BY i_class) AS revenueratio FROM catalog_sales, item, date_dim WHERE cs_item_sk = i_item_sk AND i_category IN ('Sports') AND cs_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('2002-06-18' AS DATE) AND (CAST('2002-06-18' AS DATE) + 30) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio"
5,21,0,114,114,SELECT * FROM (select * from subquery847973) WHERE rownum <= 100
5,22,0,115,115,"create table subquery332818 as SELECT w_warehouse_name, i_item_id, SUM(CASE WHEN (CAST(d_date AS DATE) < CAST('1999-06-22' AS DATE)) THEN inv_quantity_on_hand ELSE 0 END) AS inv_before, SUM(CASE WHEN (CAST(d_date AS DATE) >= CAST('1999-06-22' AS DATE)) THEN inv_quantity_on_hand ELSE 0 END) AS inv_after FROM inventory, warehouse, item, date_dim WHERE i_current_price BETWEEN 0.99 AND 1.49 AND i_item_sk = inv_item_sk AND inv_warehouse_sk = w_warehouse_sk AND inv_date_sk = d_date_sk AND d_date BETWEEN (CAST('1999-06-22' AS DATE) - 30) AND (CAST('1999-06-22' AS DATE) + 30) GROUP BY w_warehouse_name, i_item_id"
5,22,0,116,116,"create table subquery955189 as SELECT * FROM (select * from subquery332818) AS x WHERE (CASE WHEN inv_before > 0 THEN inv_after / inv_before ELSE NULL END) BETWEEN 2.0 / 3.0 AND 3.0 / 2.0 ORDER BY w_warehouse_name, i_item_id"
5,22,0,117,117,SELECT * FROM (select * from subquery955189) WHERE rownum <= 100
5,23,0,118,118,"create table subquery336087 as SELECT i_product_name, i_brand, i_class, i_category, AVG(inv_quantity_on_hand) AS qoh FROM inventory, date_dim, item WHERE inv_date_sk = d_date_sk AND inv_item_sk = i_item_sk AND d_month_seq BETWEEN 1200 AND 1200 + 11 GROUP BY ROLLUP(i_product_name, i_brand, i_class, i_category) ORDER BY qoh, i_product_name, i_brand, i_class, i_category"
5,23,0,119,119,SELECT * FROM (select * from subquery336087) WHERE rownum <= 100
5,24,0,120,120,"create table subquery842782 as SELECT SUBSTR(i_item_desc, 1, 30) AS itemdesc, i_item_sk AS item_sk, d_date AS solddate, COUNT(*) AS cnt FROM store_sales, date_dim, item WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND d_year IN (2000 + 1, 2000 + 2, 2000 + 3, 2000) GROUP BY SUBSTR(i_item_desc, 1, 30), i_item_sk, d_date HAVING COUNT(*) > 4"
5,24,0,121,121,"create table subquery848966 as SELECT c_customer_sk, SUM(ss_quantity * ss_sales_price) AS csales FROM store_sales, customer, date_dim WHERE ss_customer_sk = c_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year IN (2000 + 2) GROUP BY c_customer_sk"
5,24,0,122,122,create table subquery899509 as SELECT MAX(csales) AS tpcds_cmax FROM (select * from subquery848966)
5,24,0,123,123,create table subquery344815 as with max_store_sales AS (select * from subquery899509) SELECT * FROM max_store_sales
5,24,0,124,124,"create table subquery253454 as with max_store_sales AS (select * from subquery899509) SELECT c_customer_sk, SUM(ss_quantity * ss_sales_price) AS ssales FROM store_sales, customer WHERE ss_customer_sk = c_customer_sk GROUP BY c_customer_sk HAVING SUM(ss_quantity * ss_sales_price) > (95 / 100.0) * (select * from subquery344815)"
5,24,0,125,125,create table subquery782445 as with frequent_ss_items AS (select * from subquery842782) SELECT item_sk FROM frequent_ss_items
5,24,0,126,126,create table subquery901918 as with frequent_ss_items AS (select * from subquery842782) select * from subquery782445
5,24,0,127,127,"WITH frequent_ss_items AS (select * from subquery842782), max_store_sales AS (select * from subquery899509), best_ss_customer AS (select * from subquery253454) SELECT * FROM (SELECT SUM(sales) FROM (SELECT cs_quantity * cs_list_price AS sales FROM catalog_sales, date_dim WHERE d_year = 2000 AND d_moy = 7 AND cs_sold_date_sk = d_date_sk AND cs_item_sk IN (select * from subquery901918) AND cs_bill_customer_sk IN (SELECT c_customer_sk FROM best_ss_customer) UNION ALL SELECT ws_quantity * ws_list_price AS sales FROM web_sales, date_dim WHERE d_year = 2000 AND d_moy = 7 AND ws_sold_date_sk = d_date_sk AND ws_item_sk IN (select * from subquery901918) AND ws_bill_customer_sk IN (SELECT c_customer_sk FROM best_ss_customer))) WHERE rownum <= 100"
